7322,130486859
7323,66293215
7324,10985546
7325,11210520
7326,10986730
7327,10985743
7328,11210499
7329,11222031
7330,10985856
7331,11210319
7332,49816940
7333,149389597
7334,39142456
7335,149162281
7336,141961291
7337,14714213
7338,126183672
7339,186545623
7340,62328482
7341,131613693
7342,155704139
7343,440081
7344,127880306
7345,76043537
7346,10634155
7347,74267947
7348,172344492
7349,17714378
7350,120560471
7351,88768626
7352,78868640
7353,161592742
7354,129152753
7355,10926578
7356,52646723
7357,77363521
7358,125461507
7359,170242143
7360,160755245
7361,93871306
7362,51491852
7363,118180804
7364,48575395
7365,126649561
7366,173502210
7367,138714627
7368,62996228
7369,148022508
7370,84833195
7371,63505
7372,19814457
7373,117751267
7374,89737602
7375,81436476
7376,93579467
7377,54991632
7378,122059389
7379,11577278
7380,15421721
7381,143526646
7382,40209920
7383,14259513
7384,137529832
7385,62701320
7386,60989765
7387,21581139
7388,156379128
7389,93382894
7390,113668824
7391,20640994
7392,25276074
7393,24989686
7394,28454638
7395,73864738
7396,71534959
7397,131138402
7398,116919224
7399,34502009
7400,42215059
7401,49710154
7402,186681065
7403,183915504
7404,137586092
7405,32864857
7406,100062870
7407,140455634
7408,101901025
7409,122111691
7410,92732728
7411,328003
7412,148078005
7413,98925144
7414,89342611
7415,131589475
7416,127680887
7417,61466381
7418,93413794
7419,93680498
7420,42003522
7421,154821331
7422,94874919
7423,12750032
7424,62794641
7425,142776735
7426,138123191
7427,131611890
7428,131585514
7429,22574598
7430,44454565
7431,82618392
7432,119841881
7433,97885549
7434,173555397
7435,19711502
7436,100104829
7437,47571380
7438,120444552
7439,11202182
7440,137920446
7441,19730778
7442,121156923
7443,63927284
7444,49423671
7445,33597751
7446,161633202
7447,15087462
7448,132845797
7449,166056350
7450,167980612
7451,71869001
7452,43509319
7453,129624692
7454,20818771
7455,164868606
7456,183943127
7457,79946490
7458,76705216
7459,7374245
7460,165742614
7461,123190663
7462,121215520
7463,33609199
7464,150517937
7465,29196282
7466,120778797
7467,170080148
7468,106624192
7469,136155959
7470,190695612
7471,76525615
7472,147167074
7473,164228865
7474,56315128
7475,83326324
7476,21504940
7477,121123927
7478,69797261
7479,79485214
7480,87562071
7481,108686512
7482,99678230
7483,90341590
7484,119573368
7485,65475404
7486,157943309
7487,31095008
7488,130263267
7489,2429226
7490,141385096
7491,186040287
7492,174591747
7493,17910113
7494,49059036
7495,80473978
7496,29857900
7497,127780396
7498,46720376
7499,7487064
7500,104373611
7501,125444354
7502,72858942
7503,65450031
7504,25746423
7505,10156345
7506,172958535
7507,52264583
7508,32264800
7509,87764025
7510,174141191
7511,31141229
7512,93805390
7513,87174284
7514,55287443
7515,120917838
7516,53353533
7517,77980303
7518,35071698
7519,87990723
7520,103976762
7521,87246099
7522,105356377
7523,9433350
7524,55629536
7525,89437282
7526,29231593
7527,14276680
7528,15909230
7529,33072335
7530,92729
7531,43470438
7532,147131652
7533,162809472
7534,127457136
7535,140071559
7536,88433945
7537,33464518
7538,129159767
7539,186333640
7540,106067541
7541,30280713
7542,86496036
7543,72096118
7544,100831685
7545,120573871
7546,175444186
7547,87319591
7548,40599553
7549,79666112
7550,409639
7551,121250094
7552,3909045
7553,102849612
7554,14696390
7555,166753191
7556,59861254
7557,107201248
7558,138084928
7559,18530529
7560,117464470
7561,9121294
7562,83659723
7563,9274018
7564,111366886
7565,33327137
7566,43450170
7567,131299408
7568,99488816
7569,138898289
7570,66220634
7571,10650403
7572,66117477
7573,517715
7574,72448702
7575,122329364
7576,16913675
7577,62329732
7578,129251143
7579,133469037
7580,26179405
7581,187365416
7582,51423675
7583,113033364
7584,134234011
7585,57749251
7586,176556721
7587,144696640
7588,128954667
7589,132929287
7590,33500894
7591,167860239
7592,192090888
7593,153198635
7594,89876582
7595,108457791
7596,157609831
7597,62332557
7598,140385774
7599,103733143
7600,6903715
7601,174539766
7602,107755915
7603,138040448
7604,17645449
7605,147872816
7606,157875952
7607,132219638
7608,91022948
7609,142644534
7610,78562852
7611,148164702
7612,184811147
7613,48875000
7614,7748706
7615,177892776
7616,51109571
7617,183409995
7618,169994247
7619,78219928
7620,124501054
7621,192488006
7622,72859448
7623,96061088
7624,30214243
7625,186438536
7626,120818539
7627,161321939
7628,67576023
7629,31550500
7630,146351580
7631,94330119
7632,904263
7633,40861211
7634,117021436
7635,58515556
7636,79344632
7637,121271326
7638,37814451
7639,46479402
7640,188981014
7641,155616634
7642,116268410
7643,73406080
7644,30454166
7645,127542014
7646,159192316
7647,33069545
7648,117302164
7649,147131779
7650,15788937
7651,17759712
7652,109713604
7653,91029640
7654,111596518
7655,6597931
7656,189520831
7657,119318029
7658,116796264
7659,52601137
7660,25062739
7661,7035838
7662,50237991
7663,166262312
7664,11662108
7665,186602107
7666,134169765
7667,80230237
7668,1487257
7669,126839306
7670,6006391
7671,40334122
7672,126119965
7673,79790817
7674,66356721
7675,52248041
7676,91531932
7677,37531262
7678,40012608
7679,124692654
7680,38223737
7681,67493858
7682,101767739
7683,106116287
7684,119715087
7685,24189443
7686,71337870
7687,57417467
7688,91726489
7689,17848961
7690,164108687
7691,96865527
7692,111406557
7693,120437801
7694,122556672
7695,32627758
7696,73178147
7697,17240520
7698,109839127
7699,54378469
7700,62726488
7701,92802552
7702,2040456
7703,114130192
7704,39396465
7705,137625178
7706,122906030
7707,154383058
7708,177018465
7709,64918796
7710,178376334
7711,84780218
7712,191216379
7713,95330029
7714,42623517
7715,43860959
7716,152940028
7717,180916729
7718,105326064
7719,120689889
7720,32908437
7721,95714496
7722,1495628
7723,73508316
7724,57788946
7725,6114942
7726,9696795
7727,189033489
7728,58953510
7729,175321019
7730,15677051
7731,31303335
7732,102141397
7733,7266478
7734,6413718
7735,50887317
7736,62089321
7737,30918319
7738,12268651
7739,27314092
7740,158859133
7741,543803
7742,22542778
7743,50916782
7744,139724043
7745,192382360
7746,6773162
7747,716658
7748,27249697
7749,98556939
7750,5191381
7751,6600885
7752,48460301
7753,149712003
7754,126034458
7755,143812513
7756,78869142
7757,130049843
7758,18287332
7759,123826795
7760,147576563
7761,11350268
7762,1578146
7763,135798261
7764,133582933
7765,70485384
7766,75887620
7767,159161805
7768,99567390
7769,119930854
7770,85327494
7771,72134323
7772,108433486
7773,121480028
7774,18642917
7775,183140902
7776,29577569
7777,17591025
7778,82792727
7779,168438468
7780,146727886
7781,49200155
7782,12568510
7783,86309174
7784,111077584
7785,134189134
7786,121144660
7787,87417232
7788,82638454
7789,154554857
7790,100006857
7791,42241961
7792,1433126
7793,55179461
7794,114154188
7795,33556018
7796,100684912
7797,58351889
7798,81216776
7799,28093978
7800,60241097
7801,79982806
7802,7377733
7803,147965281
7804,158518622
7805,113397934
7806,75413083
7807,92921666
7808,63951526
7809,13689163
7810,89478922
7811,99528177
7812,66186899
7813,100688592
7814,31270828
7815,62257123
7816,166878
7817,97529323
7818,66571957
7819,53647342
7820,35323173
7821,122123795
7822,50573903
7823,84324073
7824,79247803
7825,58473725
7826,34361397
7827,153859423
7828,83251711
7829,141160901
7830,35658529
7831,15416311
7832,1989278
7833,41259793
7834,51061852
7835,6973520
7836,101670126
7837,187329908
7838,40919266
7839,51335519
7840,5285193
7841,184868320
7842,183454772
7843,85527365
7844,127455577
7845,157044031
7846,69674263
7847,171167017
7848,65996584
7849,32866574
7850,129015475
7851,58823088
7852,177590165
7853,132747676
7854,58158850
7855,78793447
7856,68779947
7857,28550077
7858,128390825
7859,19714567
7860,139321059
7861,178815800
7862,72372722
7863,40288732
7864,145975999
7866,27889879
7867,35589589
7868,31218610
7869,36208958
7870,83205519
7871,42252004
7872,107845771
7873,36773023
7874,6662341
7875,37877965
7876,69519104
7877,112857341
7878,40175135
7879,67526121
7880,1623065
7881,109092635
7882,52517640
7883,57085758
7884,112975992
7886,10660199
7887,30754027
7888,48299417
7889,76552770
7890,98846649
7891,34517255
7892,63144420
7893,181774
7894,14174324
7895,116598293
7896,77372206
7897,7040210
7898,8103379
7899,4609507
7900,124912477
7901,72064603
7902,31783178
7903,164845197
7904,66997301
7905,22824638
7906,65319186
7907,85460301
7908,190822977
7909,52049206
7910,37265626
7911,55074982
7912,150980943
7913,88720132
7914,118241712
7915,32538344
7916,182227077
7917,57485647
7918,126526618
7919,109013867
7920,79908935
7921,59620525
7922,128885064
7923,123925
7924,142705045
7925,68887615
7926,152225694
7927,8837514
7928,166366839
7929,5844651
7930,100101451
7931,8632863
7932,94014684
7933,77576792
7934,87461891
7935,56690348
7936,126269319
7937,19416111
7938,76274297
7939,57103411
7940,16216960
7941,4681662
7942,123689571
7943,2744104
7944,37434015
7945,116345983
7946,8022855
7947,7291849
7948,110946477
7949,71524739
7950,118874964
7951,50239625
7952,96331000
7953,144449
7954,7593179
7955,149048924
7956,53919210
7957,49714435
7958,24956082
7959,120247654
7960,120960320
7961,96187327
7962,1941740
7963,68761731
7964,7446245
7965,126751109
7966,39110213
7967,65214267
7968,44827757
7969,51007042
7970,87242628
7971,32678531
7972,162184113
7973,107921288
7974,77891572
7975,40947881
7976,172258299
7977,164614185
7978,154069676
7979,64758387
7980,169318347
7981,27374621
7982,89432338
7983,28600745
7984,119388948
7985,32130324
7986,46277501
7987,95967665
7988,157837158
7989,71654304
7990,20333164
7991,119623839
7992,71128864
7993,170278576
7994,77630362
7995,174202368
7996,26116474
7997,32816371
7998,51806822
7999,75293042
8000,158298836
8001,56185580
8002,111549658
8003,72858981
8004,76432570
8005,116375953
8006,69482079
8007,86649
8008,7086543
8009,94632431
8010,180443485
8011,120401707
8012,40228690
8013,75878835
8014,3767259
8015,130412031
8016,42919168
8017,29301486
8018,25249340
8019,169477900
8020,61947545
8021,149789676
8022,140523047
8023,174404944
8024,132245400
8025,185511855
8026,91593339
8027,70222837
8028,177487946
8029,33666649
8030,34060066
8031,37662673
8032,54308967
8033,56801683
8034,48528593
8035,54380763
8036,64923324
8037,103851894
8038,94678602
8039,111113468
8040,113110665
8041,133188862
8042,42775879
8043,5334171
8044,82409902
8045,187258813
8046,61108396
8047,38959580
8048,52643295
8049,44212669
8050,42714244
8051,25759322
8052,66801236
8054,22496549
8055,2485647
8056,104317534
8057,20578212
8058,49465304
8059,174605038
8060,833813
8061,22420848
8062,49399616
8063,176060218
8064,123126674
8065,9894712
8066,89433627
8067,117237374
8068,25735111
8069,15353813
8070,140404122
8071,28887303
8072,23221311
8073,158223897
8074,37536579
8075,59278426
8076,28203784
8077,6951392
8078,6853816
8079,179295554
8080,90393644
8081,120567314
8082,33590825
8083,94796169
8084,34409927
8085,11134674
8086,160891571
8087,68897295
8088,21702626
8089,39464805
8090,55816241
8091,94544408
8092,42067282
8093,130385324
8094,179764576
8095,112996209
8096,172310256
8097,157530607
8098,126527047
8099,10470235
8100,116083277
8101,49013083
8102,56942489
8103,60134347
8104,56001810
8105,183459477
8106,34292182
8107,64327045
8108,119588358
8109,40303144
8110,104384863
8111,69275812
8112,33782148
8113,61493706
8114,165953526
8115,68296208
8116,7309549
8117,116752256
8118,98395516
8119,15430135
8120,15165403
8121,17482011
8122,57082513
8123,134217837
8124,126258519
8125,9771
8126,120759821
8127,52027
8128,62737894
8129,61516865
8130,46062879
8131,48678249
8132,117628615
8133,49386292
8134,34478059
8135,114823741
8136,80961372
8137,31929466
8138,132509214
8139,16279264
8140,28256475
8141,5992804
8142,50893579
8143,92091246
8144,151205771
8145,49075614
8146,53423665
8147,66242162
8148,122912958
8149,68805051
8150,530872
8151,96060694
8152,3101686
8153,924167
8154,139920322
8155,16848774
8156,45677298
8157,112443823
8158,74052335
8159,30487984
8160,24605451
8161,77609818
8162,120244980
8163,101987893
8164,101287612
8165,10022126
8166,666405
8167,312953
8168,204999
8169,101892251
8170,27761691
8171,157818673
8172,64828050
8173,12813043
8174,5485886
8175,13047599
8176,2120543
8177,114680350
8178,112285368
8179,79199395
8180,23609687
8181,157247891
8182,65936814
8183,29190062
8184,67649169
8185,1325581
8186,152028172
8187,32929475
8188,120429
8189,147733897
8190,75832882
8191,57878979
8192,35837711
8193,25575372
8194,2219554
8195,504367
8196,952718
8197,17620608
8198,4301453
8199,56280181
8200,155285310
8201,32404117
8202,161659202
8203,131349641
8204,78318764
8205,24751474
8206,29352660
8207,27779140
8208,56947378
8209,846608
8210,172930474
8211,40054038
8213,107509002
8214,157838564
8215,55106127
8216,17445143
8217,87044123
8218,98080813
8219,121528202
8220,75306354
8221,2577235
8222,89152893
8223,1263111
8224,118751307
8225,100921198
8226,544249
8227,243821
8228,102279909
8229,13977491
8230,125468873
8231,1138134
8232,162827754
8233,3850834
8234,11342719
8235,46223823
8236,99278251
8237,10036927
8238,1237392
8239,29331941
8240,50882
8241,162765041
8242,38805262
8243,121611822
8244,6614496
8245,127410920
8246,68860877
8247,6399653
8248,98221568
8249,18093170
8250,142080504
8251,487028
8252,145613977
8253,2942267
8254,120533684
8255,2326220
8256,138494364
8257,29282
8258,62061507
8259,50552533
8260,46176461
8261,14923041
8262,140165298
8263,33691531
8264,454702
8265,152193205
8266,116476615
8267,172706308
8268,125088755
8269,40755319
8270,129547521
8271,141370016
8272,48201839
8273,108113310
8274,111730335
8275,35136967
8276,5554749
8277,12667255
8278,36463032
8279,166470164
8280,1516675
8281,70983716
8282,138011387
8283,182517119
8284,29817729
8285,25244246
8286,15457292
8287,995477
8288,35202399
8289,23067493
8290,3912847
8291,13740664
8292,162253313
8293,156207784
8294,7983134
8295,1241535
8296,6148707
8297,120721404
8298,3866048
8299,1267199
8300,12903482
8301,18469139
8302,115061416
8303,119919987
8304,50986938
8305,95588190
8306,666444
8307,3210121
8308,54261571
8309,104177016
8310,161200361
8311,1561876
8312,125892253
8313,49987655
8314,2496202
8315,72314237
8316,150476603
8317,73317422
8318,68560559
8319,41379278
8320,15208741
8321,86882189
8322,43218500
8323,14685614
8324,125099822
8325,168040826
8326,2262870
8327,2971475
8328,81837
8329,150412819
8330,161921143
8331,15457425
8332,78997391
8333,5029678
8334,135406321
8335,57021060
8336,13438282
8337,82475198
8338,93569778
8339,133626895
8340,136500979
8341,1615186
8342,159260486
8343,15540460
8344,34239984
8345,2026400
8346,27335877
8347,171069591
8348,70248841
8349,22192877
8350,126848514
8351,799699
8352,10446800
8353,62239791
8354,886165
8355,66845726
8356,459367
8357,30180033
8358,154754314
8359,155236894
8360,47952969
8361,1522370
8362,44916495
8363,17923156
8364,121125517
8365,1937069
8366,15695724
8367,87315034
8368,3191745
8369,24982052
8370,36082746
8371,32347502
8372,57479800
8373,125182013
8374,2212568
8375,1251617
8376,7933703
8377,12467203
8378,4634029
8379,96770339
8380,24547743
8381,117930023
8382,29208736
8383,132684518
8384,116081401
8385,6643459
8386,2278508
8387,7606751
8388,48244433
8389,62824035
8390,45529566
8391,105691780
8392,175492210
8393,50954420
8394,1335713
8395,1313541
8396,58338477
8397,556263
8398,33187057
8399,19082
8400,2887950
8401,72075696
8402,51770678
8403,17476601
8404,649025
8405,57606299
8406,65259462
8407,251431
8408,96245786
8409,26304616
8410,133595962
8411,145634186
8412,145909757
8413,65526581
8414,70635878
8415,35701977
8416,181866526
8417,113125366
8418,11372344
8419,133585963
8420,173425826
8421,32659640
8422,1123614
8423,69962556
8424,31983181
8425,115717520
8426,27923660
8427,991139
8428,70685845
8429,158018599
8430,34243428
8431,513800
8432,180414988
8433,120531772
8434,16698314
8435,73261310
8436,83320338
8437,13404814
8438,37981314
8439,990544
8440,70943512
8441,11910081
8442,162512024
8443,18625908
8444,95414111
8445,3520531
8446,17221927
8447,189831546
8448,129378859
8449,122822254
8450,3115489
8451,1532137
8452,3102669
8453,13581870
8454,4713605
8455,22960461
8456,24023435
8457,17336674
8458,10198533
8459,150410253
8460,1248561
8461,8225386
8462,143903135
8463,1218480
8464,126078859
8465,127335845
8466,113976208
8467,29942405
8468,1287119
8469,8204507
8470,142470403
8471,180969338
8472,106810235
8473,8215437
8474,127321201
8475,11208123
8476,1646811
8477,4617041
8478,120531332
8479,46857
8480,68087729
8481,178283110
8482,1633378
8483,4400279
8484,62625083
8485,1875844
8486,309764
8487,6452862
8488,103961865
8489,40772509
8490,20906962
8491,5022849
8492,51549505
8493,89408533
8494,16432982
8495,674665
8496,2293497
8497,4117717
8498,9586522
8499,2506329
8500,9086643
8501,56575806
8502,7298346
8503,101479833
8504,79807458
8505,96726775
8506,129875134
8507,93364861
8508,188855
8509,6659116
8510,51549186
8511,9534330
8512,13641637
8513,20991505
8514,30357808
8515,4986736
8516,18074743
8517,139992611
8518,9650260
8519,6101024
8520,92847761
8521,53122225
8522,70506730
8523,179682646
8524,157250816
8525,59656257
8526,2655540
8527,85211808
8528,24041276
8529,91037675
8530,148303345
8531,128856128
8532,9095270
8534,66425421
8535,146004865
8536,1412604
8537,1794418
8538,2735457
8539,21394138
8540,4741705
8541,75776279
8542,710764
8543,9095629
8544,23715081
8545,73707816
8546,12250606
8547,2354562
8548,6749495
8549,12399207
8550,191669901
8551,151560482
8552,27550228
8553,113145600
8554,70520066
8555,180169792
8556,69573861
8557,172640281
8558,6119627
8559,155939078
8560,87544185
8561,2256126
8562,109872365
8563,35368864
8564,68902408
8565,71608683
8566,12289747
8567,16942793
8568,37965326
8569,112498332
8570,113549851
8571,51454888
8572,24637489
8573,57347903
8574,5759115
8575,3482314
8576,41169
8577,15033939
8578,88858103
8579,9151758
8580,89829260
8581,56016993
8582,77934110
8583,92311493
8584,6521187
8585,2463712
8586,14504481
8587,129355277
8588,18346013
8589,97005487
8590,168813001
8591,1445242
8592,16958826
8593,69926296
8594,165819010
8595,3538034
8596,79018437
8597,9873779
8598,14496257
8599,138150283
8600,66447386
8601,49882282
8602,157872674
8603,1151725
8604,112355822
8605,85388579
8606,74088999
8607,50745510
8608,38020349
8609,82048283
8610,579429
8611,96085413
8612,138900104
8613,67929305
8614,2280509
8615,158481561
8616,9719002
8617,9316187
8618,5318431
8619,16371765
8620,352650
8621,565153
8622,25572731
8623,24643444
8624,23787798
8625,21376271
8626,752874
8627,120530281
8628,19801221
8629,57856695
8630,5831771
8631,46271979
8632,3307752
8633,63043046
8634,31465823
8635,13019709
8636,176983439
8637,2592899
8638,120532076
8639,105703644
8640,14158910
8641,59129071
8642,122745403
8643,23506825
8644,18550485
8645,23634364
8646,88113497
8647,10890778
8648,18653333
8649,69354271
8650,184818932
8651,3794426
8652,27246456
8653,21198482
8654,120532222
8655,4059042
8656,46676928
8657,52006043
8658,115019695
8659,2627236
8660,33766556
8661,1799113
8662,187621034
8663,24531345
8664,141846266
8665,102548999
8666,86513581
8667,2785286
8668,5404517
8669,9921802
8670,412912
8671,61186314
8672,176582
8673,26664917
8674,5165421
8675,11835607
8676,77709607
8677,185035488
8678,2521506
8679,29141279
8680,91514548
8681,12235630
8682,1199843
8683,6781443
8684,64817752
8685,117282837
8686,4059025
8687,16334308
8688,136911969
8689,177820393
8690,57167974
8691,52230766
8692,132584095
8693,1753560
8694,21352
8695,147058064
8696,69328979
8697,41592893
8698,29604792
8699,120531983
8700,56064889
8701,77159
8702,138114503
8703,12090440
8704,77488623
8705,13379145
8706,3922481
8707,72401847
8708,5915765
8709,60900915
8710,2209613
8711,140883192
8712,96416929
8713,17654887
8714,66299790
8715,31148689
8716,57877113
8717,184107392
8718,1353563
8719,87195114
8720,155218385
8721,158916143
8722,9097629
8723,31753658
8724,93245179
8725,40963677
8726,66633749
8727,16583975
8728,143943201
8729,172795847
8730,111305263
8731,101585262
8732,2139789
8733,139514269
8734,188560015
8735,81154700
8736,14944981
8737,153267155
8738,23457754
8739,68785118
8740,131245547
8741,47908779
8742,141391467
8743,62244432
8744,9292026
8745,43917209
8746,7788491
8747,2190729
8748,142333283
8749,30407
8750,13841480
8751,5490565
8752,43705756
8753,15732054
8754,29201616
8755,82390696
8756,16981810
8757,114856641
8758,14699586
8759,18658641
8760,16296529
8761,141321255
8762,61069834
8763,9783159
8764,67977644
8765,15008630
8766,76919399
8767,17654809
8768,65585271
8769,58924561
8770,46724482
8771,173417711
8772,125382058
8773,138163438
8774,7157333
8775,58077635
8776,101988389
8777,137380866
8778,89005015
8779,4026058
8780,21512204
8781,166223
8782,189234304
8783,146005353
8784,162534876
8785,89233878
8786,87875179
8787,173773667
8788,4850277
8789,6129648
8790,42107351
8791,158418368
8792,145599096
8793,20340035
8794,43488637
8795,20390817
8796,3443142
8797,86436492
8798,11219038
8799,24133287
8800,19414313
8801,108408689
8802,159116006
8803,59882760
8804,87421672
8805,46354212
8806,122756813
8807,15674196
8808,27696111
8809,132517905
8810,50697648
8811,68707450
8812,190941132
8813,3426228
8814,37508880
8815,89396989
8816,6177019
8817,8836172
8818,59024586
8819,3773285
8820,1647955
8821,125225888
8822,35435679
8823,6435637
8824,47110137
8825,81551928
8826,8117683
8827,10342658
8828,77274292
8829,18535997
8830,132874709
8831,1020095
8832,10676264
8833,138588939
8834,29364376
8835,40897839
8836,72478585
8837,161452137
8838,84995072
8839,91504314
8840,96864027
8841,17299915
8842,55087
8843,33768493
8844,66992733
8845,30910714
8846,99690164
8847,100437603
8848,64562788
8849,77290338
8850,19344107
8851,164754769
8852,101118488
8853,11091248
8854,9382767
8855,115729010
8856,6401893
8857,44684798
8858,73446520
8859,7053355
8860,175935406
8861,105162
8862,24457497
8863,39507280
8864,42879587
8865,119499164
8866,15054500
8867,8365801
8868,127509886
8869,127206434
8870,5834784
8871,27342617
8872,105131748
8873,37526957
8874,1023371
8875,25580379
8876,16196102
8877,78396884
8878,3345059
8879,125992722
8880,9554032
8881,104917487
8882,89284666
8883,79451088
8884,74794466
8885,144125868
8886,158378583
8887,67600433
8888,2000032
8889,10849725
8890,142228883
8891,3796968
8892,66703747
8893,2376177
8894,9781641
8895,41058256
8896,79839126
8897,52072647
8898,178910454
8899,3249861
8900,65190428
8901,187818310
8902,9504430
8903,4312106
8904,112138604
8905,28464960
8906,8229680
8907,1475509
8908,16957852
8909,24012906
8910,53662839
8911,112361323
8912,78912463
8913,71569890
8914,14003483
8915,93518395
8916,13259182
8917,42365814
8918,4923037
8919,368527
8920,51357705
8921,435399
8922,73990671
8923,1443722
8924,93011083
8925,21048399
8926,13614532
8927,130982678
8928,41894121
8929,14324591
8930,12370279
8931,85472519
8932,32010478
8933,23331377
8934,14790777
8935,6970427
8936,4492531
8937,154413661
8938,134025829
8939,8593409
8940,7533104
8941,67456440
8942,145860388
8943,14006703
8944,23688025
8945,127294607
8946,1043165
8947,52595619
8948,127046706
8949,132601204
8950,82183785
8951,7667456
8952,13163486
8953,14537213
8954,58624428
8955,30468656
8956,34585462
8957,14765383
8958,95228095
8959,56135086
8960,7403135
8961,148511468
8962,137255831
8963,124644029
8964,56931479
8965,37883824
8966,52228226
8967,15495407
8968,59761253
8969,26539904
8970,159287184
8971,112897628
8972,6666854
8973,152965544
8974,51042879
8975,144132746
8976,73805641
8977,122458035
8978,126111887
8979,120273515
8980,150597562
8981,120277861
8982,122460578
8983,158521266
8984,186616639
8985,122777723
8986,149623713
8987,124682963
8988,125525710
8989,124309074
8990,161316372
8991,137238947
8992,121900859
8993,119530410
8994,156949873
8995,122343805
8996,121200471
8997,172673045
8998,124593744
8999,36087410
9000,37341329
9001,119947989
9002,121405970
9003,133433705
9004,139345444
9005,155278402
9006,59470682
9007,124715200
9008,181847899
9009,119414267
9010,124589837
9011,119859292
9012,192130293
9013,121516688
9014,41253383
9015,120350463
9016,78077769
9017,122461480
9018,100034489
9019,164172723
9020,127455933
9021,121452316
9022,126236931
9023,178278663
9024,122801916
9025,63453104
9026,129628751
9027,148942955
9028,151267688
9029,121224971
9030,178914801
9031,57709611
9032,123671583
9033,189206476
9034,129575727
9035,175635312
9036,146965817
9037,43119097
9038,191955099
9039,159633005
9040,122065505
9041,126616926
9042,122819162
9043,33327211
9044,140151854
9045,17934304
9046,18561447
9047,62401668
9048,155175055
9049,110308983
9050,18745949
9051,99237178
9053,29695221
9054,790531
9055,53459972
9056,34166075
9057,7872492
9058,20384809
9059,18567848
9060,163926489
9061,80741185
9062,36984898
9063,53950734
9064,23546803
9065,47007559
9066,79163546
9067,30262758
9068,7710903
9069,91272415
9070,1434
9071,37165593
9072,149109217
9073,93224192
9074,68917198
9075,83533326
9076,560732
9077,94189757
9078,65049661
9079,42662868
9080,134765116
9081,48735031
9082,1015901
9083,117648395
9084,67267598
9085,8812942
9086,174908165
9087,177858851
9088,73630538
9089,36553348
9090,166340026
9091,10551282
9092,119225078
9093,76201921
9094,119924003
9095,45885462
9096,40166773
9097,79847275
9098,137723325
9099,155465286
9100,115062528
9101,125023388
9102,54696536
9103,50020026
9104,24443244
9105,23085547
9106,118880582
9107,1166646
9108,20256778
9109,57255570
9110,76467902
9111,76387657
9112,54923524
9113,39111817
9114,29905254
9115,53262536
9116,167750125
9117,89878736
9118,74910256
9119,45976523
9120,48209059
9121,109601599
9122,147012778
9123,111731666
9124,69094317
9125,91262840
9126,10311033
9127,11275970
9128,62439988
9129,8377481
9130,110211503
9131,68756152
9132,65738874
9133,93469172
9134,23215922
9135,49663357
9136,58951471
9137,33664365
9138,166715058
9139,49155924
9140,124245247
